,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
429,4266,2,1,2008,1.3992857207687277,1,10,901471.7427249742
430,2826,3,3,2020,0.7498626476411775,2,1,632482.6223597979
431,3414,4,1,2006,3.0580920432857295,0,8,748136.4563894381
432,4452,1,1,1975,3.4318205749800157,0,3,914555.7450033636
433,1095,1,2,1974,1.4485165220960972,1,10,214492.39812518295
434,1228,4,2,1959,3.0040529262145537,2,6,287478.2675046062
435,1865,4,2,1994,4.354220312431581,0,7,478566.0655908441
436,4992,4,2,1960,4.25779675454759,1,10,1068538.1056038716
437,1198,1,3,2002,4.673098312638337,2,1,334276.21781208954
438,895,1,3,2021,2.146486143005962,1,6,235478.10213396215
439,4671,4,3,2017,1.9312230764791345,1,7,1028282.3118218936
440,4860,5,2,1977,3.872417026913639,0,6,1060712.8283115798
441,3002,5,2,2014,2.4400058229365227,0,4,690243.7506863925
442,2319,2,2,1998,0.8939689881250128,0,1,501720.6757217424
443,1217,3,3,1996,1.7726050880172488,1,9,314916.5292154408
444,3282,5,2,2001,2.383620284891701,0,4,752791.6325948103
445,4077,1,1,2003,1.816323914643134,1,7,848697.2899849606
446,643,5,1,2009,1.9949250692629472,1,7,213397.79303700433
447,3640,2,2,2006,1.8219915777847584,0,2,788471.7465500822
448,4991,2,1,1996,0.6867462523238574,2,1,1023975.1331555475
449,3438,3,1,1980,3.3669261537099913,2,8,738091.5512277477
450,4136,5,3,1995,3.1878158915906116,2,8,926531.8100085806
451,3722,1,2,1975,3.4402257431540626,1,7,781388.9356850483
452,1667,1,2,1954,1.3653945321513237,1,8,302975.3037628076
453,3116,4,3,2001,1.830445437256184,1,3,696224.0924052008
454,1562,1,1,2003,3.2882716712521503,0,2,370689.5462510848
455,2656,3,1,1982,3.1983240580696464,1,7,559262.3223593918
456,3482,3,2,1999,2.778486392094205,0,8,775422.1168993582
457,3794,1,1,1987,2.0768596250458886,0,1,783176.6365627198
458,1656,1,3,1976,4.608189521486104,2,10,392725.1966639868
459,1232,4,3,1964,2.028966090344797,2,9,297268.39963389
460,4830,1,2,2010,2.550286203967632,2,4,1027285.7703285776
461,1453,4,3,1970,3.551512239293939,0,4,367172.5872737959
462,3039,4,3,1995,2.9435964389004385,0,3,697780.778011206
463,3824,1,2,2018,2.0609868936397353,0,6,802714.096172766
464,3801,2,3,1955,2.4604015570542943,1,1,783978.6474904561
465,2042,2,3,1987,4.075163680340777,0,6,475471.1766686792
466,1691,4,3,2011,1.751581199689756,2,2,427302.04370052734
467,3493,1,1,2011,1.1401485789956691,2,9,724420.5096752369
468,3181,2,2,1995,1.909234408233997,0,2,690319.8868147184
469,1717,1,2,1962,4.322903969695556,0,7,383644.177744459
470,2040,1,2,1952,0.90045371685356,2,1,379109.0941130737
471,3736,1,1,1955,4.962632330176033,0,7,758293.3788835382
472,2886,5,1,1957,2.9345130451744814,2,5,619360.9693678387
473,4219,1,2,1993,4.931805847851923,1,8,923122.114178692
474,1888,5,1,1982,4.725483899386899,2,4,477884.3169302657
475,2356,4,2,1999,2.5376617139491255,1,10,558796.2539569193
476,1865,2,1,1960,1.393209835724071,0,7,366797.3447576696
477,999,2,3,1977,1.241981494543123,0,6,226125.4126756759
478,2180,2,3,2019,1.5799521374148089,1,5,507967.8360673265
479,1010,2,2,1990,3.6955968825404177,0,4,246540.9659359964
480,4812,2,1,1965,1.7282749762916954,1,7,961367.1393329063
481,1824,2,1,2017,2.0364137132193423,0,5,427947.1030973768
482,1655,2,3,1997,2.5195046179757665,2,5,396277.33998439007
483,2327,4,3,2005,4.609547061896554,0,1,585574.1096146859
484,3641,1,1,2013,1.3522703804818077,2,2,763296.5725547657
485,3986,3,1,2008,0.5226194867441141,2,5,827741.1738157432
486,2310,5,1,2011,0.7704338467017657,1,3,523323.0670600654
487,3423,3,1,1960,4.5714485375605305,0,2,731262.2024937344
488,2714,3,1,1967,3.413824091795134,1,4,574450.4841823126
489,4686,1,1,1968,1.7286827869751304,0,4,923773.1293560604
490,1213,1,2,2004,1.29736625455036,2,4,269665.86139839556
491,4102,1,1,1975,1.8242003148670145,2,4,838955.4538986462
492,4634,2,3,1955,1.0165861726307606,0,3,915104.2350135812
493,4022,4,2,1953,4.736898096279985,0,7,875981.0268954616
494,4768,2,1,1978,4.028927784643701,1,9,1017321.3952750646
495,1743,4,3,2008,2.5807602961064333,0,5,435500.94479437906
496,4209,4,2,1966,4.392331723018408,0,4,896600.4885198027
497,1581,3,3,1992,1.6225619193195453,0,2,342679.45001245977
498,955,3,1,2015,3.7270425581248703,1,2,267185.26764160517
499,1394,4,1,1983,4.352596245561846,0,5,338350.5954344411
500,1884,4,1,1957,2.1054592023047265,2,7,414166.584309186
501,2458,2,1,1962,3.9085900045282296,1,10,523387.09594019287
502,3572,2,2,1957,1.827825571689392,1,10,720713.4288162608
503,2496,3,2,2014,1.8448571086656385,2,9,551668.6465406333
504,4785,1,3,1992,0.9817573034938372,2,7,972746.6952602348
505,1004,4,1,1988,2.480261209292294,2,5,269874.7159038473
506,1714,2,3,2008,3.7837035792384,0,10,431423.2948124018
507,2031,3,2,1993,4.7309936250707825,2,10,501692.8515892058
508,3940,2,1,1958,3.2170864636809324,0,10,804904.7205412153
509,1323,4,1,1986,4.384109919810825,1,6,362719.62685852055
510,1428,4,2,1985,4.201225921806022,1,3,369407.96419171983
511,633,5,2,1977,1.280043738388764,2,5,176494.35410241215
512,2605,1,2,1991,2.6861784301068417,0,8,557218.6456389157
513,4127,5,2,1992,1.0261559098642616,2,1,909713.435000704
514,2352,3,2,1991,3.5696892270273572,2,1,526951.7757612201
515,4675,2,1,2015,4.774548507107342,0,7,1033450.4577544982
516,3433,3,2,2004,1.1169025613544044,2,5,739205.5159327254
517,3784,4,1,2021,3.802474088611436,1,5,870504.8285910133
518,4798,5,1,1997,3.3450716789053745,2,1,1045202.3496436334
519,3311,5,2,1971,3.126222666536449,0,9,722603.6896894623
520,1750,5,2,1976,2.255541056097526,0,1,409947.22163611784
521,4012,3,1,2016,2.0980924148921565,1,5,901000.4882338208
522,1756,4,2,1962,0.7036213505849953,0,10,364834.6821527956
523,3876,2,2,1994,1.4805891871340606,0,9,795928.1818267058
524,3986,2,2,1959,0.5682959702907211,1,4,778486.8427341338
525,4084,3,3,1958,3.1163769751190924,2,8,858011.5135429478
526,1896,5,1,2003,0.97633956145059,1,6,418888.6616954587
527,4137,1,3,1976,4.428587273133722,2,3,887527.9071799915
528,3830,3,2,1983,2.8541435931372434,1,4,827140.4447152761
529,3203,3,3,1950,3.648604590764188,2,2,673586.747670695
530,970,4,2,1981,2.3488569132822343,1,1,258717.68020973945
531,1853,2,3,2020,3.022609140504719,2,8,471816.88531841413
532,3283,3,2,2016,4.741966296349837,1,1,764387.1612255372
533,3331,3,3,1969,0.8723031783065185,2,1,687869.2513012193
534,857,5,3,1984,1.6427199736566327,1,4,252024.0176812598
535,3519,5,3,1966,4.009947471097449,0,10,788284.6902015205
536,1167,1,1,1967,0.9443174309719964,2,10,219652.59801356145
537,4968,4,3,1994,0.8404749675684988,1,6,1043830.2913439176
538,1645,1,1,2002,2.1269362943931736,2,9,368670.1351204142
539,4685,5,2,2017,0.9147558131259454,2,1,1015603.7016174662
540,4219,2,3,2014,3.132852989927914,1,7,909745.2997917284
541,3245,5,2,1950,1.5182386286746992,2,10,695195.3585354679
542,1039,4,2,2007,4.530640834397175,1,5,322312.8625079516
543,3279,5,3,1975,4.025750363803655,0,8,746167.7281082802
544,4636,4,1,1969,3.6486734274476422,2,7,985351.0239129456
545,4275,4,3,1959,3.2762481232302587,0,4,896792.553841208
546,3008,4,2,2008,4.3855957865365855,2,4,716524.6919885611
547,3279,4,2,1990,1.503779276942406,2,6,695362.741532193
548,1424,4,3,1954,4.428989792439024,2,6,379005.7118671184
549,3456,2,1,2014,4.052715342908236,1,9,763645.6101593996
550,2081,1,1,1966,3.866723718744585,0,5,424881.192942697
551,3824,3,2,1971,3.0256505513371583,2,8,809782.1662261934
552,4985,1,2,1990,1.6080987243677003,1,5,1032002.2381140392
553,755,4,1,2017,2.4059656219635333,2,2,239234.5743220795
554,2338,2,3,2018,4.071067945424607,1,6,560304.6612210645
555,2444,5,2,1960,0.64300317960796,2,9,523988.4313016928
556,509,2,1,2005,4.019228461686913,0,3,179398.43319315853
557,3371,4,2,2000,1.5803183321940493,0,1,736289.1245550752
558,1297,2,3,1970,1.1493914032472137,2,1,284798.2134604166
559,1515,2,1,1975,1.0206559318113595,1,3,327253.4579829949
560,2324,4,2,1968,0.622625053778668,2,10,506990.3247570412
561,4969,2,3,2009,2.856139183496538,1,5,1064774.9343224152
562,3636,3,2,2020,1.482169427121783,2,3,818671.3913349382
563,2693,3,3,1996,4.952442946008342,1,9,648718.3260877142
564,723,2,3,2020,3.084965401424926,0,8,236865.43918275135
565,4658,5,1,1975,1.1204837121020468,2,3,951484.5473650974
566,4425,4,3,1989,3.599431433651144,0,9,967287.6138508852
567,4500,3,2,1954,4.539846049293764,0,6,936969.4548360409
568,2133,5,3,1970,3.853307729163265,2,7,523680.204086382
569,2652,2,3,1953,0.8439793746775145,2,4,537770.4956241908
570,1010,5,1,1972,4.531478815366968,1,4,261227.3187203414
571,884,1,3,1964,4.072682236369841,1,2,217669.88490550496
572,904,3,3,1957,1.2123675504752645,0,5,198204.1283050715
573,2500,2,2,1990,0.7330364992976759,1,8,517128.7578663306
574,3256,4,1,1968,3.007897588914388,1,7,701609.1002837394
575,2168,2,1,1995,1.202161151029896,2,7,465144.0719417193
576,1960,4,1,1977,4.255659286678725,1,6,466251.49161970714
577,4136,2,3,2017,2.112505955022532,0,3,894174.439544655
578,3224,5,1,1964,4.608016001314589,1,5,705754.4319783618
579,4678,5,3,1986,3.045596774634526,0,1,1007068.6501452676
580,2548,5,3,1950,1.322025729078507,2,7,547523.9110807307
581,4646,1,2,2016,1.1281949031191003,0,9,965317.5061019752
582,1216,4,2,1973,3.094125969009893,1,1,299226.76708907617
583,2323,5,2,1976,3.928476253380998,2,2,548288.2433774915
584,2581,1,2,1989,4.016775414839819,1,3,570399.7427677898
585,3919,4,2,2012,1.7409083199857658,2,3,875382.7427446679
586,2074,2,3,2010,1.4191104151047536,2,8,473734.215407891
587,749,1,3,1985,0.5754033702157209,1,7,146020.40342022013
588,1173,3,1,1973,3.556396180405262,1,6,288382.46046148066
589,2665,1,3,1973,0.8445571629509254,2,10,537619.5908056167
590,1270,1,3,1953,2.3934254079466664,2,10,264215.33977452776
591,4462,4,2,2016,3.2075697380823325,1,4,1010589.32913523
592,4863,2,3,1983,4.7169902521385465,0,9,1047149.2482085732
593,2484,3,2,2006,1.9031096163009589,1,1,562238.4809757017
594,1577,5,1,1998,1.623974731009339,2,2,370970.3860521568
595,735,5,1,2002,3.443720694287443,1,4,238459.1158908021
596,888,1,3,1972,3.286575644241118,0,3,215993.8951157028
597,3537,4,1,2018,1.9944940248865608,1,1,769763.673034886
598,2348,4,3,2002,4.676458259794039,2,5,594755.3248280677
599,3314,5,1,2011,4.301880473703347,1,7,779336.1178319983
600,3874,3,2,1990,1.5079214563928651,2,2,820831.6964017673
601,3778,2,2,2006,1.5761414544553545,2,5,818613.7108034128
602,1752,3,2,2009,2.8053515609918627,1,6,432824.65856336313
603,4481,2,2,2003,3.9810744577882415,2,7,996696.835850388
604,2622,5,3,2019,0.6981817072480898,2,1,604936.830452781
605,2650,2,1,2006,3.62000819180618,0,7,596659.3685492761
606,1829,4,3,1959,3.4170615382194365,0,4,417900.59093719104
607,1858,1,2,1989,1.541660431608447,0,8,376032.36153657595
608,2982,1,3,1956,3.5660885595860696,0,4,626454.2784147046
609,2517,5,1,1987,4.730824360634371,2,6,629609.0984680437
610,1831,4,3,2010,0.7105363023729583,1,9,432687.983790756
611,4844,3,1,1952,1.9384342488142816,2,5,979926.724614952
612,4761,4,3,2000,2.4717952249985986,2,4,1041122.1131331322
613,1858,1,1,1996,4.546671615161103,2,8,433664.2275283448
614,3677,1,1,2017,4.8301765097412055,1,9,806645.0448680979
615,2628,4,2,1987,2.498518609233495,0,4,576020.0443075488
616,2680,4,1,1985,3.87512785463986,2,3,600207.3340100806
617,637,1,2,1990,2.8924746069401737,2,8,190828.13988469375
618,3972,3,2,2018,2.9200232063361944,0,5,878049.2511558104
619,3332,5,2,1962,1.751447817798604,2,2,704212.5239765074
620,4079,5,3,2007,1.476303106387458,1,10,909836.08484369
621,3531,4,3,1999,1.796024056658185,2,9,771922.849821314
622,4664,5,3,1979,3.003476032656857,2,3,1010183.5001098072
623,3093,1,3,2011,0.6311983370994005,0,2,650748.6977489772
624,4800,1,1,1974,4.582620249603826,2,1,1018026.9936582922
625,4318,4,1,1976,1.203276692973993,2,8,897666.0008462978
626,4638,4,3,2000,1.4903990459212395,1,3,998439.2371139774
627,4323,4,1,2006,2.8322427940144084,0,7,938864.8192625764
628,4542,3,1,1996,3.6955164485177567,0,1,978835.1052830342
629,2406,5,2,1988,0.930780746349788,1,1,533178.2402465394
630,1260,4,2,1965,1.9296261389622296,2,9,278644.6693366641
631,3945,2,2,1971,4.859035725084607,0,8,846346.3280926006
632,1399,2,2,2003,1.6805433505142555,0,3,310271.2636685363
633,4955,1,1,1970,1.908725652784161,2,6,995441.7102207708
634,3447,5,3,2021,4.264243207781151,2,3,830557.1687018349
635,2219,4,1,1965,0.7259649426070487,0,4,470083.2903669343
636,780,2,1,2008,2.590759259640369,2,1,217462.4450570884
637,3766,5,1,1980,2.208275440032516,0,5,787281.7359378719
638,2387,1,2,1991,1.9246404195889304,2,1,508927.8041870647
639,3766,3,2,1981,1.7856481732014404,2,1,799178.3100544005
640,1166,5,2,2008,0.9111834718718416,1,10,319601.3915396029
641,4688,5,3,1983,1.9167162320824196,2,7,1004456.2194818492
642,1171,3,1,1958,0.6937358122205086,1,6,206781.75744307123
643,2469,5,3,1960,4.0143373863999585,2,2,583183.4309103092
644,4656,1,2,1959,2.2920250728110525,0,2,913774.3890331694
645,3622,1,3,1966,2.497567245439602,0,7,734501.9542665192
646,4400,3,1,2017,4.521175639025592,2,1,987241.429730274
647,1023,4,1,1997,3.4612474273754934,2,2,287822.37687763135
648,2893,2,2,2001,0.536265965039539,0,8,607535.6340463364
649,3617,4,2,1974,4.744286703325782,2,6,804727.9577270229
650,3093,5,3,1970,1.5671500968997003,1,2,665369.9589318279
651,2468,2,2,2014,0.9842638314193648,1,7,540221.2539417966
652,2253,3,2,2012,3.95657680271397,1,4,551444.6316158974
653,2796,3,1,2000,2.7521479214002316,1,2,621460.4905680827
654,2761,2,2,1985,2.451967547081079,1,6,596339.5709584419
655,2786,1,2,2015,1.622763858572338,2,9,617979.8529750025
656,4702,2,1,1964,2.963621704380434,2,9,967780.6667222162
657,3378,5,1,1988,1.7347307234116436,1,8,734156.8160862669
658,4643,1,3,2019,4.557123523791804,2,3,1021134.6211894122
659,4144,3,2,1950,1.4684201587993675,2,3,834328.5793736472
660,4932,2,1,1972,4.479598177050891,1,2,1040389.0481357794
661,2555,4,3,1988,3.0173244157731065,2,5,602549.2781823011
662,1776,4,3,2006,4.228196602528584,2,4,468699.4412955908
663,3266,5,2,1983,3.7078069813742975,2,7,738226.711971728
664,802,4,2,1990,3.6351280014653686,1,4,237185.91326914457
665,1138,2,3,2022,1.9595561346277508,2,9,315357.48101832974
666,555,2,1,1962,1.5525361916249156,0,2,111626.85342361582
667,1025,4,3,2019,1.4489880245635467,0,6,282660.2192955372
668,4623,2,2,1955,4.357362456768149,1,7,972040.0599877926
669,2625,5,1,2001,4.19192069116559,0,4,625113.6084591298
670,3787,1,1,1952,2.482580876055383,1,6,745395.8553692064
671,864,5,3,2012,1.0958207607340458,0,7,250123.469112831
672,2146,5,2,1998,2.2201351338985624,0,4,510968.1406545
673,1418,2,3,1996,3.2870455436161015,0,8,353161.46132211224
674,3297,1,3,2004,2.5448141951597876,1,9,740330.4672038732
675,2031,2,3,2013,4.010851708173478,1,1,496840.5291926289
676,3845,3,1,2014,4.989302700131234,2,7,888020.5575222683
677,2406,2,1,2016,1.3600943980200355,1,9,522309.4058721854
678,3586,2,2,1964,2.568428688468076,0,10,724033.5604571347
679,2575,2,2,1981,2.439427558643699,0,5,545482.7420093057
680,1213,1,3,2017,1.8702163973702788,1,2,305026.7707546245
681,1562,2,3,1967,1.391429825241303,1,10,355453.1829292205
682,2476,1,3,1992,0.7956145242034665,1,6,513292.75970622
683,1796,4,2,1984,4.492036927506643,2,7,442278.7666177528
684,625,3,1,2007,2.3893191395884292,0,2,185569.89426877032
685,4096,1,1,1982,2.73602983325022,2,2,826494.0471232897
686,3783,4,3,1963,4.626239216904121,2,10,839074.0204275192
687,2103,1,3,1983,3.9933071488217657,0,10,474659.86005527806
688,566,1,3,2010,1.087255688527329,0,1,158454.83915736206
689,732,3,3,1953,3.044389854234841,1,4,190802.0703078011
690,2656,5,2,2008,2.490135244338016,1,7,619516.332475993
691,1669,5,1,1978,4.087449826604432,2,9,416605.60725276713
692,2658,1,3,1955,3.759046464253771,1,3,551324.4886576998
693,4706,2,2,1998,3.606825748599824,1,7,1000021.7606809204
694,1993,4,3,1989,2.032451759659536,0,7,462185.7241886994
695,4507,2,3,2014,4.122336786796645,0,7,985499.1963159838
696,2972,2,1,2018,0.7357608301768754,1,2,629290.1434469345
697,3160,1,3,1976,1.2183120564447525,0,6,627322.941247679
698,3239,1,1,1955,2.0103047284006026,1,2,638451.4027889116
699,2261,1,1,1962,0.8456334848117657,0,6,439898.8032648414
700,4014,1,1,2013,1.5574742489061122,0,10,821146.2339055584
701,2475,5,2,2011,4.235679423490632,0,3,594005.0065233838
702,2862,1,2,1968,4.767131920055357,0,2,613658.1099473296
703,1376,5,1,1992,1.8707106009838572,1,6,335417.6369743354
704,4312,5,3,1969,1.690321117949772,2,2,919941.4098368196
705,3948,1,1,2017,1.759516935108921,0,5,823529.5488742903
706,1812,3,3,1993,1.7497358930787972,1,2,415639.6454079276
707,1960,4,1,1972,0.6616858198368785,1,3,407600.3914029592
708,3209,2,3,1951,4.671123558489986,0,3,694271.1623037981
709,2824,5,2,1971,1.4616416370664778,2,6,591174.1368528144
710,2233,4,3,2006,2.3900183333663225,0,6,525760.8806101802
711,2105,3,1,2021,0.5435909723343548,1,10,472291.952524426
712,3063,2,2,1956,4.360797909117757,2,3,647832.2075906589
713,3921,2,3,2005,3.790208050047128,1,3,889364.8170683798
714,4017,5,3,2016,4.760402158281664,0,1,935451.9335719376
715,2897,1,3,1965,4.017269656383796,2,7,625246.1179756841
716,4235,3,3,2000,1.9116793042342937,1,8,917235.4105319374
717,3370,5,3,2021,1.6154301142779064,1,2,769318.6038261497
718,1660,3,2,1961,3.639723383989818,1,4,357130.1202818031
719,742,1,2,2002,2.1385074875472476,0,10,181191.0670440434
720,3090,1,2,1954,3.0479675708867746,2,7,641013.919122572
721,1563,5,2,1976,0.528158619619116,0,8,336153.4280264353
722,4824,1,1,1961,0.7784856575621386,0,1,924012.9418488424
723,3095,4,2,1966,2.90915573531743,0,4,670894.0581247887
724,1419,2,3,1955,3.047322409016743,2,6,312202.08717502066
725,505,5,3,1954,3.881538250067046,0,3,159121.4656145035
726,967,3,2,2006,1.0938439383078278,0,5,240302.2199712505
727,4670,4,3,1977,2.8093238769055047,0,10,1001847.3602497705
728,503,5,2,2018,1.3750143999425988,0,9,206042.3513164644
729,1145,1,3,2008,0.919382538032126,1,3,275063.0991470561
730,617,1,1,1982,2.3472310732724955,0,5,147206.86576297088
731,3428,1,1,2011,1.2350149164007576,1,8,710065.5617561329
732,3051,1,2,1999,1.4980189018654335,0,6,624411.6024682868
733,4789,3,2,1968,1.9289956094127576,2,4,988358.2476373828
734,1346,4,2,2018,1.6672478033443832,1,8,351280.4162027617
735,3262,2,3,2015,0.8941608383267587,1,3,696027.2851612554
736,1641,3,2,1996,0.9046231018686604,1,3,364016.40122898977
737,2310,3,1,1988,1.3696223685537567,1,4,494537.5115454976
738,1223,2,3,2017,0.7275163458179252,2,9,307116.6791374497
739,724,2,2,1982,3.319056588546172,0,5,194628.72736203528
740,4708,1,3,1962,1.792970224290059,1,8,949404.2006657254
741,2548,3,3,2003,1.7588568549608197,2,6,574912.7662317117
742,4915,5,2,1956,1.993992324069943,1,3,1011770.8785945608
743,2073,2,3,1963,3.4825832339437475,0,8,438849.2345292175
744,2328,2,1,1968,4.417852466675708,1,9,527715.5373919866
745,2417,4,1,2003,3.9158911965003727,2,8,580272.8715936985
746,4734,5,3,1969,3.773881536012927,0,4,1021159.6924822456
747,2526,5,2,1978,2.6797603352038215,2,6,567108.4842135326
748,4244,2,3,1973,3.622125006353353,0,1,926488.454118578
749,1401,1,1,2012,2.9874306561511244,0,4,321278.1795200379
750,2539,4,3,2006,1.47312737683938,0,8,572608.4313965299
751,509,5,3,1957,1.4386476548347282,1,1,140538.08318538152
752,760,2,1,2011,1.8337640309387755,2,3,211508.5901215244
753,2173,5,3,1978,4.598612019364159,2,1,552158.5008426193
754,2719,4,3,1966,2.9633667817087663,2,9,623326.5868033242
755,2560,4,2,2015,3.802574196508413,0,2,622100.1895022333
756,4213,3,2,1955,2.059514419174464,1,9,845932.4082879503
757,2119,2,1,2007,2.3347209679935137,0,4,468251.3632686849
758,820,4,1,2018,1.0650451038676312,2,2,236054.00028315332
759,1842,3,1,1977,1.2708273101975167,1,4,405144.670068021
760,2876,3,2,2011,4.223104496717655,1,10,663568.5126665218
761,3332,5,1,1990,3.1317738425999693,1,6,755402.3726912518
762,3324,5,1,2018,2.018896096477185,2,7,759882.5851426219
763,2494,3,1,1990,4.112830440479957,1,3,578870.7619594942
764,3458,5,2,1998,1.6093395753709234,1,3,760720.1464642045
765,2538,4,3,1998,4.892147143700917,0,10,611557.8808542505
766,3990,1,1,2020,2.051679234857764,0,8,851283.9163168798
767,4177,4,3,1952,2.017899293680524,1,5,870212.7996762642
768,1618,3,1,1959,1.9036035749151736,1,4,340874.6232811248
769,2104,3,3,1984,1.0495018216592955,0,7,451409.48097110307
770,4527,4,2,1951,1.000117162994056,0,7,898403.5372117123
771,735,5,2,1973,3.416472655403555,0,9,198659.21988081493
772,2469,5,1,1987,4.438031200511212,2,9,600564.2006890622
773,4929,3,3,1971,4.057342296222531,2,5,1062899.029267778
774,2408,2,2,1975,1.13498417309608,0,8,476966.9362678016
775,875,5,1,1992,2.955119548064299,1,10,245941.05648799823
776,4030,4,1,2004,0.97516195689488,0,1,844959.8412339088
777,3135,5,2,1988,0.7038258962588485,2,9,663727.5441240586
778,2070,4,2,1978,3.4537363672314525,1,8,473629.2215424205
779,3060,3,1,1969,2.9081855015615763,2,6,638284.4789553601
780,3891,5,3,1990,0.8691065834516188,1,3,833111.8086328949
781,3465,4,3,2003,0.657226608826948,2,3,749471.4241491086
782,4143,3,3,1969,4.953903860342006,1,8,891638.5086964626
783,4350,2,1,1968,0.6350959946708234,1,5,877752.3422257571
784,1372,4,2,2015,2.5003771387257183,1,10,377431.0643911781
785,1752,2,1,1979,2.77078561073463,1,7,373171.5899458196
786,1814,2,2,2002,1.0277606651020026,2,5,405940.62394306617
787,3398,1,3,1983,1.2607780029787232,2,8,706686.3209428937
788,577,5,3,1971,2.0831225288465864,1,10,185557.69648043357
789,3121,4,2,2016,3.927541442961482,1,10,728927.0713778214
790,4727,2,2,1955,2.7818709082712,2,4,976049.1314638924
791,1100,1,1,1976,3.370558435488327,1,2,241079.3234902556
792,1565,3,3,1959,4.933285497908036,1,3,368640.6584269345
793,2636,4,1,2022,3.956024458909443,1,8,645781.7324767867
794,2949,2,1,1997,2.454626741635479,0,7,641526.9853657566
795,2843,5,1,2019,2.508988648084469,1,2,691113.9194565738
796,2363,1,3,2008,3.2844743466845223,0,6,528869.8625493657
797,1818,2,1,2008,3.4941434378850698,1,9,441001.3484190839
798,4097,5,1,1951,2.753199166265021,2,4,852599.97505604
799,4262,2,1,1978,3.4018755026674095,0,9,894261.7196452515
800,2690,4,1,2017,0.6058962248634445,0,2,574383.5478606392
801,1492,4,1,2014,2.4333028875357985,1,2,366271.8455560513
802,3212,4,1,1975,1.7552213423306453,1,9,665969.5719032948
803,2692,1,3,1959,1.0812850035939967,0,7,525408.9155105908
804,1748,4,1,2002,0.947959307639488,2,7,394408.57694920874
805,3554,5,2,2008,3.214364745266004,2,1,826606.0146181242
806,4533,2,1,1971,2.856202462186753,1,6,940711.9831153804
807,2497,3,1,2000,1.6411285264836613,2,7,555012.7033097085
808,4187,5,3,1997,2.619275264476315,2,6,950877.0053637534
809,2651,5,3,1970,2.7150454183208375,1,6,601083.947569366
810,4518,4,2,1971,1.377540411973771,2,2,926094.1390762049
811,3610,1,2,1979,3.434418778467428,1,6,774150.0468123948
812,2470,2,3,1974,4.014137103737407,0,4,543160.4942000011
813,697,1,3,1977,4.061585934002835,1,9,202427.97400689824
814,3126,2,1,2014,3.211114238165548,0,1,708104.0557380343
815,1702,2,3,1994,2.8023736213355632,0,8,402002.4844273374
816,2535,1,2,2017,0.774532143524277,2,5,533656.3940212176
817,977,5,1,1956,1.7952408448322263,2,1,214146.49100738543
818,1754,2,2,1998,0.9197215105017644,2,4,398823.2673263778
819,1422,1,1,1958,4.837204223953131,1,1,313266.83650286886
820,919,2,3,1985,1.1078606580159231,2,6,217213.6452196605
821,2704,3,2,1950,1.1829893443299593,0,2,539133.0843265855
822,3097,5,1,1959,4.5030947824872145,2,5,697909.6503581115
823,1620,4,1,1985,4.74767727564406,2,7,418003.15725851554
824,3568,2,3,2022,3.9462306765570943,1,2,818706.7764361517
825,1450,3,3,1995,0.5243221565270144,1,6,325738.14789058163
826,2836,4,3,1981,0.5060582193045366,0,6,605369.8615424815
827,2743,4,2,1981,2.2014534640435284,1,5,606157.4972713309
828,3145,2,1,1955,1.1452791650490164,2,5,613606.1874695573
829,2357,1,3,1997,0.5827376396821877,1,3,503962.1877251642
830,2365,2,2,1987,2.588300102320271,0,10,510534.1603835062
831,3412,3,2,1966,4.743778538331372,2,10,744040.0563316267
832,3353,4,2,1976,1.9571880870609413,0,2,701368.1143168806
833,3728,2,3,2003,3.4751330529291344,1,7,816939.5874308393
834,4219,1,3,1999,3.4350590890959833,1,1,907601.7861704028
835,3728,2,1,1984,1.629860466493255,0,6,771385.1497807608
836,2871,5,1,1974,3.4269136197073893,2,6,636552.7524853058
837,3391,1,3,1977,1.4555028842910107,1,3,694917.3008745462
838,4256,3,2,1964,1.0490333610960008,1,2,852368.6069601658
839,4725,4,2,1953,3.6562247850186056,2,2,993240.2813625648
840,594,2,2,2022,1.0104836769676253,1,9,158856.84303466187
841,3174,1,1,1976,4.986091483652099,0,5,678385.989963216
842,2455,5,2,1975,1.325535805176032,1,7,531945.983279591
843,1293,1,1,1968,3.173638382404059,1,5,279607.45517641783
844,2334,5,1,1966,2.3511855713566523,2,7,515300.5927029035
845,2616,3,2,1992,1.068738900825502,0,4,542247.1622628621
846,4606,4,2,1990,0.6252975840983603,2,8,974421.4462019108
847,3825,3,3,1991,3.30229527031775,1,10,843637.4594569862
848,3419,2,3,1999,4.130409037051067,1,10,772740.0707275409
849,3097,1,2,1989,4.289070476780348,2,7,685644.2336178538
850,3705,5,1,1988,2.672210628846205,2,10,808905.5849604708
851,1314,5,1,1972,3.998549602320735,2,5,341956.2674322983
852,845,1,1,2001,3.5278121006984513,0,6,222673.0658697626
853,2849,1,1,1996,3.759145373746099,1,5,604718.223692736
854,862,2,1,2012,2.7166955234981636,2,7,234762.8244790115
855,2943,3,3,2018,3.350352831089572,1,2,690305.8227623077
856,2765,5,2,1992,4.124866611092257,0,5,652434.7052233267
857,2688,2,3,1997,2.2904787900066035,0,10,601890.2919093702
858,3505,3,1,1983,4.126905053904126,0,3,753186.167662594
